Fundamentos y Herramientas de DevOps;Intermediate;32;0;TRUE;TRUE;https://www.edx.org/course/fundamentos-y-herramientas-de-devops
Fitness corporativo;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/fitness-corporativo
Introducción al Derecho Internacional Público;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/introduccion-al-derecho-internacional-publico
Accediendo a los Datos de la Web con Python: Web Scrapping y APIs;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/accediendo-a-los-datos-de-la-web-con-python-web-scrapping-y-apis
Almacenamiento, Acceso y Visualización de Datos con Python;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/almacenamiento-acceso-y-visualizacion-de-datos-con-python
Fundamentos de Derecho Mercantil Internacional;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/fundamentos-de-derecho-mercantil-internacional
Ciencia de Datos Aplicada al Marketing;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/ciencia-de-datos-aplicada-al-marketing
Metodología Agile: la evolución de la mejora continua;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/metodologia-agile-la-evolucion-de-la-mejora-continua
Comunicación y Pronunciación en Inglés;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/comunicacion-y-pronunciacion-en-ingles
Visión general del marketing y su función para los negocios;Intermediate;40;0;TRUE;TRUE;https://www.edx.org/course/vision-general-de-la-mercadotecnia-y-su-funcion-para-los-negocios
Diseño de estrategias de marketing enfocadas a los consumidores;Intermediate;40;0;TRUE;TRUE;https://www.edx.org/course/diseno-de-estrategias-de-marketing-enfocadas-a-los-consumidores
Calidad en el servicio y lealtad del cliente;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/calidad-en-el-servicio-y-lealtad-del-cliente
Estrategia de Posicionamiento 4.0;Advanced;20;0;TRUE;TRUE;https://www.edx.org/course/estrategia-de-posicionamiento-40
Arquitectura de la información y datos digitales;Advanced;20;0;TRUE;TRUE;https://www.edx.org/course/arquitectura-de-la-informacion-y-datos-digitales
Ciberseguridad. Bases y estructuras para la protección de la información;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/ciberseguridad-bases-y-estructuras-para-la-proteccion-de-la-informacion
Diagnóstico de riesgos psicosociales en el trabajo;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/diagnostico-de-riesgos-psicosociales-en-el-trabajo
Estrategias de promoción de entornos laborales saludables;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/estrategias-de-promocion-de-entornos-laborales-saludables
Planeación estratégica para el desarrollo de organizaciones saludables;Introductory;36;0;TRUE;TRUE;https://www.edx.org/course/planeacion-estrategica-para-el-desarrollo-de-organizaciones-saludables
Competencias digitales para la enseñanza mediada por tecnología;Introductory;36;0;TRUE;TRUE;https://www.edx.org/course/competencias-digitales-para-la-ensenanza-mediada-por-tecnologia
Planeación didáctica por competencias;Introductory;36;0;TRUE;TRUE;https://www.edx.org/course/planeacion-didactica-por-competencias
Foundations of Medical Spanish;Introductory;36;0;TRUE;TRUE;https://www.edx.org/course/foundations-of-medical-spanish
Consideraciones para el cumplimiento y aplicación de la NOM-035;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/consideraciones-para-el-cumplimiento-y-aplicacion-de-la-nom-035
Modelos predictivos con Machine Learning;Intermediate;32;0;TRUE;TRUE;https://www.edx.org/course/modelos-predictivos-con-machine-learning
Fundamentos de información financiera y contable;Intermediate;35;0;TRUE;TRUE;https://www.edx.org/course/fundamentos-de-informacion-financiera-y-contable-2
Bienestar para el desarrollo personal y profesional;Intermediate;35;0;TRUE;TRUE;https://www.edx.org/course/para-entender-el-bienestar-y-estar-bien
Aplicaciones de ciencias de datos en los negocios actuales;Intermediate;4;0;TRUE;TRUE;https://www.edx.org/course/aplicaciones-de-ciencias-de-datos-en-los-negocios-actuales
Introducción a la Ciencia de Datos con Python;Introductory;32;0;TRUE;TRUE;https://www.edx.org/course/introduccion-a-la-ciencia-de-datos-con-python
Deep Learning;Advanced;32;0;TRUE;TRUE;https://www.edx.org/course/deep-learning-3
DevOps CI/CD Pipeline: Automation from development to deployment;Intermediate;40;0;TRUE;TRUE;https://www.edx.org/course/devops-cicd-pipeline-automation-from-development-to-deployment
DevOps Pipeline: Automatización hasta el despliegue;Intermediate;40;0;TRUE;TRUE;https://www.edx.org/course/devops-pipeline-automatizacion-hasta-el-despliegue
Herramientas de ciberseguridad y métodos de aplicación;Introductory;35;0;TRUE;TRUE;https://www.edx.org/course/herramientas-de-ciberseguridad-y-metodos-de-aplicacion
Python de la A a la Z;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/python-desde-cero
Impacto de la Inteligencia Artificial en la Innovación de Negocios;Introductory;32;0;TRUE;TRUE;https://www.edx.org/course/impacto-de-la-inteligencia-artificial-en-la-innovacion-de-negocios
Mejora tu Negocio con Inteligencia Artificial;Intermediate;40;0;TRUE;TRUE;https://www.edx.org/course/mejora-tu-negocio-con-inteligencia-artificial
Fundamentos de administración estratégica;Intermediate;35;0;TRUE;TRUE;https://www.edx.org/course/fundamentos-de-administracion-estrategica
Principios de Análisis e Instrumentos Financieros;Intermediate;35;0;TRUE;TRUE;https://www.edx.org/course/principios-de-analisis-e-instrumentos-financieros
Conociendo los costos;Intermediate;35;0;TRUE;TRUE;https://www.edx.org/course/conociendo-los-costos
E-Commerce Estratégico;Introductory;35;0;TRUE;TRUE;https://www.edx.org/course/e-commerce-estrategico
Fundamentos de la Investigación Científica;Intermediate;28;0;TRUE;TRUE;https://www.edx.org/course/fundamentos-de-la-investigacion-cientifica
Introduction to Actuarial Science;Introductory;32;0;TRUE;TRUE;https://www.edx.org/course/introduction-to-actuarial-science
Greatest Unsolved Mysteries of the Universe;Intermediate;36;0;TRUE;TRUE;https://www.edx.org/course/greatest-unsolved-mysteries-of-the-universe
Astrophysics: Exploring Exoplanets;Intermediate;36;0;TRUE;TRUE;https://www.edx.org/course/astrophysics-exploring-exoplanets
Astrophysics: The Violent Universe;Intermediate;40;0;TRUE;TRUE;https://www.edx.org/course/astrophysics-the-violent-universe
Astrophysics: Cosmology;Intermediate;40;0;TRUE;TRUE;https://www.edx.org/course/astrophysics-cosmology
Ignorance! | 无知！;Introductory;40;0;TRUE;TRUE;https://www.edx.org/course/ignorance
How to Survive Your PhD;Advanced;NA;0;FALSE;TRUE;https://www.edx.org/course/how-to-survive-your-phd
Embedded Systems Essentials with Arm: Getting Started;Intermediate;36;0;TRUE;TRUE;https://www.edx.org/course/embedded-systems-essentials-with-arm-getting-started
Embedded Systems Essentials with Arm: Get Practical with Hardware;Intermediate;60;0;TRUE;TRUE;https://www.edx.org/course/embedded-systems-essentials-with-arm-get-practical-with-hardware
Teaching with Physical Computing: Introduction to Project-Based Learning;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/teaching-with-physical-computing-course-1-introduction-to-project-based-learning
Teaching with Physical Computing: Practical application and classroom strategies for PBL;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/teaching-with-physical-computing-course-2-practical-application-and-classroom-strategies-for-pbl
Teaching with Physical Computing: Assessment of Project-Based Learning;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/teaching-with-physical-computing-course-3-assessment-of-project-based-learning
Teaching with Physical Computing: Soft skills, teamwork and the wider curriculum;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/teaching-with-physical-computing-course-4-soft-skills-teamwork-and-the-wider-curriculum
Introduction to Human Communication;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/introduction-to-human-communication
Dog Behavior: Problems and Solutions;Intermediate;3;0;TRUE;TRUE;https://www.edx.org/course/dog-behavior-problems-and-solutions
Macroeconomic Principles;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/macroeconomic-principles
Microeconomic Principles: Decision-making under Scarcity;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/microeconomic-principles-decision-making-under-sca
English Composition: Research and Writing;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/english-composition-research-and-writing-asu
Evolutionary Medicine: Microbes, Medicine, and Humanity's Quest for Survival;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/evolutionary-medicine-microbes-medicine-and-humanitys-quest-for-survival
Introduction to Health and Wellness;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/introduction-to-health-and-wellness
Foundations for Excellence in Teaching Online;Introductory;6;0;TRUE;TRUE;https://www.edx.org/course/foundations-for-excellence-in-teaching-online
Introduction to Engineering: Imagine. Design. Engineer!;Introductory;128;0;TRUE;TRUE;https://www.edx.org/course/introduction-to-engineering-imagine-design-enginee
Study Abroad USA: Building Capacity for US Institutions;Introductory;40;0;TRUE;TRUE;https://www.edx.org/course/study-abroad-usa-building-capacity-for-us-institut
How to Thrive Online;Introductory;4;0;FALSE;TRUE;https://www.edx.org/course/how-to-thrive-online
How to Thrive Online: SCAP Pathway to Admission;Introductory;NA;0;FALSE;TRUE;https://www.edx.org/course/how-to-thrive-online-scap-pathway-to-admission
How to Succeed on your Earned Admission Track;Introductory;3;0;FALSE;TRUE;https://www.edx.org/course/how-to-succeed-on-your-earned-admission-track
Welcome to Global Freshman Academy;Introductory;4;0;FALSE;TRUE;https://www.edx.org/course/welcome-to-global-freshman-academy
Western Civilization: Ancient and Medieval Europe;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/western-civilization-ancient-and-medieval-europe-2
College Algebra and Problem Solving;Introductory;135;0;TRUE;TRUE;https://www.edx.org/course/college-algebra-and-problem-solving
Precalculus;Intermediate;15;0;TRUE;TRUE;https://www.edx.org/course/precalculus
Media LIT: Overcoming Information Overload;Introductory;20;0;FALSE;TRUE;https://www.edx.org/course/media-lit-overcoming-information-overload
Introduction to Sociology;Introductory;NA;0;TRUE;TRUE;https://www.edx.org/course/introduction-to-sociology-2
Leading Digital and Data Decision Making;Intermediate;NA;0;TRUE;TRUE;https://www.edx.org/course/leading-digital-and-data-decision-making-2
Global Leadership and Personal Development;Intermediate;NA;0;TRUE;TRUE;https://www.edx.org/course/global-leadership-and-personal-development-2
Communicating and Negotiating in a Dynamic Global World;Intermediate;NA;0;TRUE;TRUE;https://www.edx.org/course/communicating-and-negotiating-in-a-dynamic-globa-2
States and Markets in the Global Economy;Intermediate;NA;0;TRUE;TRUE;https://www.edx.org/course/states-and-markets-in-the-global-economy
Managing People from a Global Perspective;Intermediate;NA;0;TRUE;TRUE;https://www.edx.org/course/managing-people-from-a-global-perspective
Global Marketing Strategy;Advanced;NA;0;TRUE;TRUE;https://www.edx.org/course/global-marketing-strategy
Introduction to Designing Data Lakes on AWS;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/introduction-to-designing-data-lakes-on-aws
AWS Cloud Technical Essentials;Introductory;16;0;TRUE;TRUE;https://www.edx.org/course/aws-cloud-technical-essentials
Exam Prep: AWS Certified SysOps Administrator - Associate;Intermediate;16;0;FALSE;TRUE;https://www.edx.org/course/exam-prep-aws-certified-sysops-administrator-associate
Exam Prep: AWS Certified Cloud Practitioner Foundations;Introductory;12;0;FALSE;TRUE;https://www.edx.org/course/aws-cloud-practitioner-exam-prep
Getting Started with Data Analytics on AWS;Introductory;4;0;TRUE;TRUE;https://www.edx.org/course/getting-started-with-data-analytics-on-aws
Building Modern .NET Applications on AWS;Intermediate;18;0;TRUE;TRUE;https://www.edx.org/course/building-modern-net-applications-on-aws
DevOps on AWS: Code, Build, and Test;Intermediate;8;0;TRUE;TRUE;https://www.edx.org/course/devops-aws-code-build-test
DevOps on AWS: Release and Deploy;Intermediate;8;0;TRUE;TRUE;https://www.edx.org/course/devops-aws-release-deploy
DevOps on AWS: Operate and Monitor;Intermediate;8;0;TRUE;TRUE;https://www.edx.org/course/devops-aws-operate-monitor
Introduction to AWS Identity and Access Management;Introductory;16;0;TRUE;TRUE;https://www.edx.org/course/introduction-to-aws-identity-and-access-management
AWS Cloud Practitioner Essentials;Introductory;16;0;TRUE;TRUE;https://www.edx.org/course/aws-cloud-practitioner-essentials
Industrial IoT Fundamentals on AWS;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/industrial-iot-fundamentals-on-aws
How to Buy Cloud - Strategies for Cloud Procurement;Introductory;9;0;TRUE;TRUE;https://www.edx.org/course/how-to-buy-cloud-strategies-for-cloud-procurement
Amazon DynamoDB: Building NoSQL Database-Driven Applications;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/amazon-dynamodb-building-nosql-database-driven-app
Improve your Python code using Amazon CodeGuru;Intermediate;6;0;TRUE;TRUE;https://www.edx.org/course/improve-your-python-code-using-amazon-codeguru
Improve your Java code using Amazon CodeGuru;Intermediate;6;0;TRUE;TRUE;https://www.edx.org/course/improve-your-java-code-using-amazon-codeguru
AWS Developer: Building on AWS;Advanced;24;0;TRUE;TRUE;https://www.edx.org/course/aws-developer-building-on-aws
Building Modern Nodejs Applications on AWS;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/building-modern-nodejs-applications-on-aws
Building Modern Java Applications on AWS;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/building-modern-java-applications-on-aws
Building Modern Python Applications on AWS;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/building-modern-python-applications-on-aws
AWS Developer: Deploying on AWS;Advanced;24;0;TRUE;TRUE;https://www.edx.org/course/aws-developer-deploying-on-aws
AWS Developer: Optimizing on AWS;Advanced;24;0;TRUE;TRUE;https://www.edx.org/course/aws-developer-optimizing-on-aws
Amazon SageMaker: Simplifying Machine Learning Application Development;Intermediate;16;0;TRUE;TRUE;https://www.edx.org/course/amazon-sagemaker-simplifying-machine-learning-appl
AWS IoT: Developing and Deploying an Internet of Things;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/aws-iot-developing-and-deploying-an-internet-of-th
AWS: Getting Started with Cloud Security;Introductory;16;0;TRUE;TRUE;https://www.edx.org/course/aws-getting-started-with-cloud-security
Building Containerized Applications on AWS;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/building-containerized-applications-on-aws
Migrating to the AWS Cloud;Intermediate;16;0;TRUE;TRUE;https://www.edx.org/course/migrating-to-the-aws-cloud
Exam Prep: AWS Certified Solutions Architect - Associate;Intermediate;12;0;FALSE;TRUE;https://www.edx.org/course/solutions-architect-associate-exam-prep
Financial Accounting Made Fun: Eliminating Your Fears;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/financial-accounting-made-fun-eliminating-your-fea
The Entrepreneurial Mindset;Introductory;36;0;TRUE;TRUE;https://www.edx.org/course/the-entrepreneurial-mindset
Financial Analysis for Decision Making;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/financial-analysis-for-decision-making
Marketing Fundamentals: Who Is Your Customer?;Introductory;24;0;TRUE;TRUE;https://www.edx.org/course/marketing-fundamentals-who-is-your-customer
